;time;id;x;y;height;cam
1125;1557995250416;27984;270;180;1177;D8:80:39:D8:42:9E
1126;1557995250715;27984;271;180;1177;D8:80:39:D8:42:9E
1127;1557995250915;27984;271;180;1177;D8:80:39:D8:42:9E
1128;1557995251216;27984;270;180;1177;D8:80:39:D8:42:9E
1129;1557995251415;27984;270;180;1177;D8:80:39:D8:42:9E
1130;1557995251711;27984;270;179;1177;D8:80:39:D8:42:9E
1131;1557995251914;27984;271;179;1177;D8:80:39:D8:42:9E
1132;1557995252216;27984;272;180;1177;D8:80:39:D8:42:9E
1133;1557995252414;27984;272;180;1177;D8:80:39:D8:42:9E
1134;1557995252711;27984;270;179;1177;D8:80:39:D8:42:9E
1135;1557995252911;27984;270;179;1177;D8:80:39:D8:42:9E
1136;1557995253210;27984;270;179;1177;D8:80:39:D8:42:9E
1137;1557995253410;27984;270;180;1177;D8:80:39:D8:42:9E
1138;1557995253672;27984;270;180;1177;D8:80:39:D8:42:9E
1139;1557995253929;27984;270;180;1177;D8:80:39:D8:42:9E
1140;1557995254213;27984;270;180;1177;D8:80:39:D8:42:9E
1141;1557995254418;27984;270;180;1177;D8:80:39:D8:42:9E
1142;1557995254708;27984;270;180;1177;D8:80:39:D8:42:9E
1143;1557995254917;27984;270;180;1177;D8:80:39:D8:42:9E
1144;1557995255216;27984;270;180;1177;D8:80:39:D8:42:9E
1145;1557995255409;27984;270;180;1177;D8:80:39:D8:42:9E
1146;1557995255716;27984;270;180;1177;D8:80:39:D8:42:9E
1147;1557995255911;27984;270;180;1177;D8:80:39:D8:42:9E
1148;1557995256212;27984;271;180;1177;D8:80:39:D8:42:9E
1149;1557995256421;27984;272;180;1177;D8:80:39:D8:42:9E
1150;1557995256717;27984;271;179;1152;D8:80:39:D8:42:9E
1151;1557995256916;27984;271;179;1128;D8:80:39:D8:42:9E
1152;1557995257209;27981;483;202;1241;D8:80:39:D8:42:9E
1153;1557995257209;27984;271;178;1110;D8:80:39:D8:42:9E
1154;1557995257409;27981;483;203;1248;D8:80:39:D8:42:9E
1155;1557995257409;27984;270;178;1101;D8:80:39:D8:42:9E
1156;1557995257709;27981;483;202;1240;D8:80:39:D8:42:9E
1157;1557995257709;27984;271;177;1093;D8:80:39:D8:42:9E
1158;1557995257915;27981;482;202;1240;D8:80:39:D8:42:9E
1159;1557995257915;27984;271;177;1093;D8:80:39:D8:42:9E
1160;1557995258223;27981;483;203;1232;D8:80:39:D8:42:9E
1161;1557995258223;27984;271;177;1093;D8:80:39:D8:42:9E
1162;1557995258451;27981;484;204;1232;D8:80:39:D8:42:9E
1163;1557995258451;27984;271;177;1093;D8:80:39:D8:42:9E
1164;1557995258714;27981;484;204;1224;D8:80:39:D8:42:9E
1165;1557995258714;27984;272;177;1093;D8:80:39:D8:42:9E
1166;1557995258922;27981;484;203;1217;D8:80:39:D8:42:9E
1167;1557995258922;27984;272;177;1093;D8:80:39:D8:42:9E
1168;1557995259207;27981;483;201;1225;D8:80:39:D8:42:9E
1169;1557995259207;27984;271;177;1093;D8:80:39:D8:42:9E
1170;1557995259414;27981;483;200;1225;D8:80:39:D8:42:9E
1171;1557995259414;27984;271;177;1093;D8:80:39:D8:42:9E
1172;1557995259708;27981;484;202;1209;D8:80:39:D8:42:9E
1173;1557995259708;27984;271;177;1093;D8:80:39:D8:42:9E
1174;1557995259918;27981;484;202;1217;D8:80:39:D8:42:9E
1175;1557995259918;27984;271;177;1093;D8:80:39:D8:42:9E
1176;1557995260215;27981;483;203;1225;D8:80:39:D8:42:9E
1177;1557995260215;27984;271;177;1093;D8:80:39:D8:42:9E
1178;1557995260407;27981;484;203;1209;D8:80:39:D8:42:9E
1179;1557995260407;27984;271;178;1093;D8:80:39:D8:42:9E
1180;1557995260707;27981;485;202;1202;D8:80:39:D8:42:9E
1181;1557995260707;27984;271;178;1093;D8:80:39:D8:42:9E
1182;1557995260914;27981;485;202;1202;D8:80:39:D8:42:9E
1183;1557995260914;27984;271;177;1093;D8:80:39:D8:42:9E
1184;1557995261213;27981;485;202;1202;D8:80:39:D8:42:9E
1185;1557995261213;27984;271;177;1093;D8:80:39:D8:42:9E
1186;1557995261426;27981;485;202;1202;D8:80:39:D8:42:9E
1187;1557995261426;27984;271;177;1093;D8:80:39:D8:42:9E
1188;1557995261707;27981;485;202;1202;D8:80:39:D8:42:9E
1189;1557995261707;27984;271;177;1093;D8:80:39:D8:42:9E
1190;1557995261909;27981;485;202;1202;D8:80:39:D8:42:9E
1191;1557995261909;27984;271;177;1093;D8:80:39:D8:42:9E
1192;1557995262209;27981;485;202;1202;D8:80:39:D8:42:9E
1193;1557995262209;27984;271;177;1093;D8:80:39:D8:42:9E
1194;1557995262408;27981;485;202;1202;D8:80:39:D8:42:9E
1195;1557995262408;27984;271;177;1093;D8:80:39:D8:42:9E
1196;1557995262716;27981;485;202;1202;D8:80:39:D8:42:9E
1197;1557995262716;27984;271;177;1093;D8:80:39:D8:42:9E
1198;1557995262913;27981;485;202;1202;D8:80:39:D8:42:9E
1199;1557995262913;27984;271;177;1093;D8:80:39:D8:42:9E
1200;1557995263219;27981;485;202;1202;D8:80:39:D8:42:9E
1201;1557995263219;27984;271;177;1093;D8:80:39:D8:42:9E
1202;1557995263408;27981;485;202;1202;D8:80:39:D8:42:9E
1203;1557995263408;27984;271;177;1093;D8:80:39:D8:42:9E
1204;1557995263715;27981;485;202;1202;D8:80:39:D8:42:9E
1205;1557995263715;27984;271;178;1093;D8:80:39:D8:42:9E
1206;1557995263907;27981;485;202;1202;D8:80:39:D8:42:9E
1207;1557995263907;27984;271;179;1093;D8:80:39:D8:42:9E
1208;1557995264242;27981;485;202;1202;D8:80:39:D8:42:9E
1209;1557995264242;27984;271;179;1093;D8:80:39:D8:42:9E
1210;1557995264427;27981;484;202;1202;D8:80:39:D8:42:9E
1211;1557995264427;27984;271;178;1093;D8:80:39:D8:42:9E
1212;1557995264710;27981;484;202;1202;D8:80:39:D8:42:9E
1213;1557995264710;27984;271;178;1093;D8:80:39:D8:42:9E
1214;1557995264912;27981;485;202;1202;D8:80:39:D8:42:9E
1215;1557995264912;27984;272;179;1093;D8:80:39:D8:42:9E
1216;1557995265210;27981;485;202;1202;D8:80:39:D8:42:9E
1217;1557995265210;27984;271;178;1083;D8:80:39:D8:42:9E
1218;1557995265410;27981;485;202;1202;D8:80:39:D8:42:9E
1219;1557995265410;27984;271;178;1083;D8:80:39:D8:42:9E
1220;1557995265710;27981;485;202;1202;D8:80:39:D8:42:9E
1221;1557995265710;27984;271;177;1084;D8:80:39:D8:42:9E
1222;1557995265915;27981;485;202;1202;D8:80:39:D8:42:9E
1223;1557995265915;27984;272;177;1084;D8:80:39:D8:42:9E
1224;1557995266210;27981;484;202;1202;D8:80:39:D8:42:9E
1225;1557995266210;27984;272;176;1084;D8:80:39:D8:42:9E
1226;1557995266413;27981;484;202;1202;D8:80:39:D8:42:9E
1227;1557995266413;27984;271;176;1075;D8:80:39:D8:42:9E
1228;1557995266711;27981;485;202;1202;D8:80:39:D8:42:9E
1229;1557995266711;27984;272;177;1084;D8:80:39:D8:42:9E
1230;1557995266909;27981;485;202;1202;D8:80:39:D8:42:9E
1231;1557995266909;27984;271;177;1083;D8:80:39:D8:42:9E
1232;1557995267215;27981;485;202;1202;D8:80:39:D8:42:9E
1233;1557995267215;27984;269;176;1066;D8:80:39:D8:42:9E
1234;1557995267513;27981;484;202;1202;D8:80:39:D8:42:9E
1235;1557995267513;27984;271;176;1075;D8:80:39:D8:42:9E
1236;1557995267657;27981;484;202;1202;D8:80:39:D8:42:9E
1237;1557995267657;27984;271;177;1075;D8:80:39:D8:42:9E
1238;1557995267913;27981;485;202;1202;D8:80:39:D8:42:9E
1239;1557995267913;27984;271;177;1074;D8:80:39:D8:42:9E
1240;1557995268208;27981;485;202;1202;D8:80:39:D8:42:9E
1241;1557995268208;27984;269;177;1057;D8:80:39:D8:42:9E
1242;1557995268408;27981;485;202;1202;D8:80:39:D8:42:9E
1243;1557995268408;27984;268;177;1048;D8:80:39:D8:42:9E
1244;1557995268720;27981;484;202;1202;D8:80:39:D8:42:9E
1245;1557995268720;27984;269;177;1057;D8:80:39:D8:42:9E
1246;1557995268914;27981;484;202;1202;D8:80:39:D8:42:9E
1247;1557995268914;27984;270;177;1066;D8:80:39:D8:42:9E
1248;1557995269217;27981;485;202;1202;D8:80:39:D8:42:9E
1249;1557995269217;27984;269;177;1057;D8:80:39:D8:42:9E
1250;1557995269407;27981;485;202;1202;D8:80:39:D8:42:9E
1251;1557995269407;27984;268;177;1047;D8:80:39:D8:42:9E
1252;1557995269722;27981;485;202;1202;D8:80:39:D8:42:9E
1253;1557995269722;27984;270;177;1066;D8:80:39:D8:42:9E
1254;1557995269915;27981;485;202;1202;D8:80:39:D8:42:9E
1255;1557995269915;27984;271;177;1075;D8:80:39:D8:42:9E
1256;1557995270210;27981;485;202;1202;D8:80:39:D8:42:9E
1257;1557995270210;27984;269;177;1057;D8:80:39:D8:42:9E
1258;1557995270410;27981;485;202;1202;D8:80:39:D8:42:9E
1259;1557995270410;27984;269;177;1057;D8:80:39:D8:42:9E
1260;1557995270714;27981;485;202;1202;D8:80:39:D8:42:9E
1261;1557995270714;27984;269;177;1057;D8:80:39:D8:42:9E
1262;1557995270914;27981;485;202;1202;D8:80:39:D8:42:9E
1263;1557995270914;27984;269;177;1057;D8:80:39:D8:42:9E
1264;1557995271210;27981;485;202;1202;D8:80:39:D8:42:9E
1265;1557995271210;27984;269;176;1065;D8:80:39:D8:42:9E
1266;1557995271412;27981;485;202;1202;D8:80:39:D8:42:9E
1267;1557995271412;27984;271;176;1075;D8:80:39:D8:42:9E
1268;1557995271716;27981;485;202;1202;D8:80:39:D8:42:9E
1269;1557995271716;27984;271;176;1075;D8:80:39:D8:42:9E
1270;1557995272012;27981;485;202;1202;D8:80:39:D8:42:9E
1271;1557995272012;27984;269;176;1066;D8:80:39:D8:42:9E
1272;1557995272212;27981;485;202;1202;D8:80:39:D8:42:9E
1273;1557995272212;27984;271;176;1084;D8:80:39:D8:42:9E
1274;1557995272412;27981;485;202;1202;D8:80:39:D8:42:9E
1275;1557995272412;27984;273;176;1093;D8:80:39:D8:42:9E
1276;1557995272707;27981;485;202;1202;D8:80:39:D8:42:9E
1277;1557995272707;27984;272;176;1084;D8:80:39:D8:42:9E
1278;1557995272908;27981;485;202;1202;D8:80:39:D8:42:9E
1279;1557995272908;27984;271;176;1075;D8:80:39:D8:42:9E
1280;1557995273210;27981;485;202;1202;D8:80:39:D8:42:9E
1281;1557995273210;27984;270;176;1066;D8:80:39:D8:42:9E
1282;1557995273409;27981;485;202;1202;D8:80:39:D8:42:9E
1283;1557995273409;27984;268;177;1056;D8:80:39:D8:42:9E
1284;1557995273716;27981;485;202;1202;D8:80:39:D8:42:9E
1285;1557995273716;27984;269;177;1057;D8:80:39:D8:42:9E
1286;1557995273920;27981;485;202;1202;D8:80:39:D8:42:9E
1287;1557995273920;27984;269;177;1057;D8:80:39:D8:42:9E
1288;1557995274212;27981;485;202;1202;D8:80:39:D8:42:9E
1289;1557995274212;27984;268;177;1056;D8:80:39:D8:42:9E
1290;1557995274414;27984;268;177;1056;D8:80:39:D8:42:9E
1291;1557995274712;27984;267;177;1047;D8:80:39:D8:42:9E
1292;1557995274920;27984;268;177;1048;D8:80:39:D8:42:9E
1293;1557995275208;27984;268;177;1047;D8:80:39:D8:42:9E
1294;1557995275514;27984;268;177;1047;D8:80:39:D8:42:9E
1295;1557995275715;27984;268;177;1048;D8:80:39:D8:42:9E
1296;1557995275921;27984;268;177;1047;D8:80:39:D8:42:9E
1297;1557995276213;27984;268;177;1047;D8:80:39:D8:42:9E
1298;1557995276418;27984;268;177;1048;D8:80:39:D8:42:9E
1299;1557995276710;27984;267;177;1047;D8:80:39:D8:42:9E
1300;1557995276911;27984;269;177;1056;D8:80:39:D8:42:9E
1301;1557995277218;27984;269;176;1057;D8:80:39:D8:42:9E
1302;1557995277410;27984;268;177;1047;D8:80:39:D8:42:9E
1303;1557995277711;27984;268;177;1048;D8:80:39:D8:42:9E
1304;1557995277910;27984;268;177;1047;D8:80:39:D8:42:9E
1305;1557995278206;27984;267;177;1047;D8:80:39:D8:42:9E
1306;1557995278515;27984;268;177;1047;D8:80:39:D8:42:9E
1307;1557995278721;27984;268;177;1047;D8:80:39:D8:42:9E
1308;1557995278911;27984;268;177;1047;D8:80:39:D8:42:9E
1309;1557995279208;27984;268;177;1048;D8:80:39:D8:42:9E
1310;1557995279407;27984;268;177;1048;D8:80:39:D8:42:9E
1311;1557995279717;27984;268;177;1048;D8:80:39:D8:42:9E
